,Année_construction,Logement,Coût_chauffage,Surface_habitable_logement,Etiquette_DPE,Periode_construction,Coût_total_5_usages,Code_postal_(BAN),Adresse_(BAN)
258,2024.0,neuf,275.1,64.1,C,Après 2010,592.5,69008.0,72 Rue Bataille 69008 Lyon
259,2024.0,neuf,188.6,42.7,C,Après 2010,369.4,69008.0,70 Rue Bataille 69008 Lyon
260,2024.0,neuf,534.0,117.7,C,Après 2010,968.9,69008.0,74 Rue Bataille 69008 Lyon
261,2024.0,neuf,302.5,72.6,C,Après 2010,586.1,69008.0,272 Boulevard Pinel 69008 Lyon
262,2024.0,neuf,351.9,81.0,C,Après 2010,612.4,69008.0,Avenue Jean Mermoz 69008 Lyon
263,2024.0,neuf,310.9,65.0,C,Après 2010,632.8,69008.0,76 Rue Bataille 69008 Lyon
264,2024.0,neuf,180.0,62.3,C,Après 2010,396.4,69008.0,Rue Général André 69008 Lyon
265,2024.0,neuf,201.1,71.0,B,Après 2010,581.5,69008.0,Rue Berthe Morisot 69008 Lyon
266,2024.0,neuf,258.6,85.6,B,Après 2010,501.5,69008.0,274 Boulevard Pinel 69008 Lyon
267,2024.0,neuf,237.2,58.5,C,Après 2010,431.9,69008.0,Avenue Jean Mermoz 69008 Lyon
268,2024.0,neuf,246.3,64.5,C,Après 2010,472.9,69008.0,70 Rue Bataille 69008 Lyon
269,2024.0,neuf,321.1,67.4,C,Après 2010,648.7,69008.0,76 Rue Bataille 69008 Lyon
270,2024.0,neuf,246.5,46.4,C,Après 2010,432.3,69008.0,Rue Général André 69008 Lyon
271,2024.0,neuf,190.1,66.5,C,Après 2010,423.9,69008.0,Avenue Jean Mermoz 69008 Lyon
272,2024.0,neuf,345.0,64.9,C,Après 2010,554.4,69008.0,274 Boulevard Pinel 69008 Lyon
273,2024.0,neuf,207.1,62.1,B,Après 2010,423.6,69008.0,Rue Miriam Makeba 69008 Lyon
274,2024.0,neuf,385.0,85.6,C,Après 2010,627.9,69008.0,274 Boulevard Pinel 69008 Lyon
275,2024.0,neuf,224.6,60.7,C,Après 2010,443.9,69008.0,70 Rue Bataille 69008 Lyon
276,2024.0,neuf,215.4,60.0,C,Après 2010,412.5,69008.0,Avenue Jean Mermoz 69008 Lyon
277,2024.0,neuf,191.3,61.4,C,Après 2010,415.9,69008.0,Avenue Jean Mermoz 69008 Lyon
278,2024.0,neuf,366.8,66.3,C,Après 2010,592.6,69008.0,274 Boulevard Pinel 69008 Lyon
279,2024.0,neuf,231.1,61.4,C,Après 2010,542.3,69008.0,72 Rue Bataille 69008 Lyon
280,2024.0,neuf,444.1,88.6,C,Après 2010,715.5,69008.0,70 Rue Bataille 69008 Lyon
281,2024.0,neuf,86.3,26.6,C,Après 2010,212.5,69008.0,Avenue Jean Mermoz 69008 Lyon
282,2024.0,neuf,217.6,62.5,C,Après 2010,531.3,69008.0,72 Rue Bataille 69008 Lyon
283,2024.0,neuf,349.4,64.9,C,Après 2010,580.4,69008.0,Avenue Jean Mermoz 69008 Lyon
284,2024.0,neuf,152.2,60.4,C,Après 2010,375.1,69008.0,Avenue Jean Mermoz 69008 Lyon
285,2024.0,neuf,507.4,92.0,C,Après 2010,883.7,69008.0,74 Rue Bataille 69008 Lyon
286,2024.0,neuf,325.6,68.0,C,Après 2010,552.0,69008.0,Rue Général André 69008 Lyon
287,2024.0,neuf,221.4,73.9,C,Après 2010,468.8,69008.0,Avenue Jean Mermoz 69008 Lyon
288,2024.0,neuf,321.6,90.1,C,Après 2010,587.1,69008.0,Rue Général André 69008 Lyon
289,2024.0,neuf,462.0,100.7,C,Après 2010,755.8,69008.0,70 Rue Bataille 69008 Lyon
290,2024.0,neuf,228.3,61.4,C,Après 2010,539.5,69008.0,72 Rue Bataille 69008 Lyon
291,2024.0,neuf,194.5,44.2,C,Après 2010,412.0,69008.0,272 Boulevard Pinel 69008 Lyon
292,2024.0,neuf,192.0,61.2,C,Après 2010,502.8,69008.0,72 Rue Bataille 69008 Lyon
293,2024.0,neuf,288.3,63.2,C,Après 2010,551.7,69008.0,272 Boulevard Pinel 69008 Lyon
294,2024.0,neuf,259.1,68.1,C,Après 2010,492.3,69008.0,70 Rue Bataille 69008 Lyon
295,2024.0,neuf,380.1,63.7,C,Après 2010,699.1,69008.0,76 Rue Bataille 69008 Lyon
296,2024.0,neuf,300.8,66.3,C,Après 2010,530.7,69008.0,70 Rue Bataille 69008 Lyon
297,2024.0,neuf,191.4,69.8,B,Après 2010,421.1,69008.0,Rue Général André 69008 Lyon
298,2024.0,neuf,309.9,33.6,C,Après 2010,463.7,69008.0,Rue Général André 69008 Lyon
299,2024.0,neuf,433.3,87.7,C,Après 2010,694.6,69008.0,Rue Général André 69008 Lyon
300,2024.0,neuf,224.7,61.4,C,Après 2010,535.9,69008.0,72 Rue Bataille 69008 Lyon
301,2024.0,neuf,214.8,46.6,C,Après 2010,489.1,69008.0,76 Rue Bataille 69008 Lyon
302,2024.0,neuf,285.8,64.6,C,Après 2010,538.3,69008.0,272 Boulevard Pinel 69008 Lyon
303,2024.0,neuf,175.0,43.7,C,Après 2010,439.1,69008.0,76 Rue Bataille 69008 Lyon
304,2024.0,neuf,399.1,69.0,C,Après 2010,634.0,69008.0,70 Rue Bataille 69008 Lyon
305,2024.0,neuf,146.8,46.0,C,Après 2010,318.2,69008.0,Avenue Jean Mermoz 69008 Lyon
306,2024.0,neuf,86.3,26.6,C,Après 2010,212.5,69008.0,Avenue Jean Mermoz 69008 Lyon
307,2024.0,neuf,241.2,63.3,C,Après 2010,504.9,69008.0,272 Boulevard Pinel 69008 Lyon
308,2024.0,neuf,108.3,26.5,C,Après 2010,311.4,69008.0,72 Rue Bataille 69008 Lyon
309,2024.0,neuf,313.1,60.8,C,Après 2010,625.1,69008.0,76 Rue Bataille 69008 Lyon
310,2024.0,neuf,235.5,43.1,C,Après 2010,413.1,69008.0,Rue Général André 69008 Lyon
311,2024.0,neuf,435.0,93.1,C,Après 2010,705.8,69008.0,Rue Général André 69008 Lyon
312,2024.0,neuf,192.0,61.2,C,Après 2010,502.8,69008.0,72 Rue Bataille 69008 Lyon
313,2024.0,neuf,169.7,34.7,C,Après 2010,401.0,69008.0,72 Rue Bataille 69008 Lyon
314,2024.0,neuf,304.5,64.4,C,Après 2010,530.8,69008.0,70 Rue Bataille 69008 Lyon
315,2024.0,neuf,150.8,60.0,C,Après 2010,372.9,69008.0,Avenue Jean Mermoz 69008 Lyon
316,2024.0,neuf,275.6,69.5,C,Après 2010,504.7,69008.0,Rue Général André 69008 Lyon
317,2024.0,neuf,166.1,52.1,C,Après 2010,373.8,69008.0,Avenue Jean Mermoz 69008 Lyon
318,2024.0,neuf,235.5,43.1,C,Après 2010,413.1,69008.0,Rue Général André 69008 Lyon
319,2024.0,neuf,326.6,66.8,C,Après 2010,557.4,69008.0,70 Rue Bataille 69008 Lyon
320,2024.0,neuf,295.0,66.5,C,Après 2010,518.9,69008.0,Rue Général André 69008 Lyon
321,2024.0,neuf,267.4,63.0,C,Après 2010,582.2,69008.0,72 Rue Bataille 69008 Lyon
322,2024.0,neuf,291.6,68.0,C,Après 2010,618.1,69008.0,72 Rue Bataille 69008 Lyon
323,2024.0,neuf,147.6,45.2,C,Après 2010,339.2,69008.0,Avenue Jean Mermoz 69008 Lyon
324,2024.0,neuf,188.5,66.8,C,Après 2010,412.8,69008.0,Rue Général André 69008 Lyon
325,2024.0,neuf,215.0,62.7,C,Après 2010,438.1,69008.0,70 Rue Bataille 69008 Lyon
326,2024.0,neuf,223.4,75.3,C,Après 2010,494.7,69008.0,272 Boulevard Pinel 69008 Lyon
327,2024.0,neuf,345.0,64.9,C,Après 2010,554.4,69008.0,274 Boulevard Pinel 69008 Lyon
328,2024.0,neuf,229.8,44.2,C,Après 2010,447.3,69008.0,272 Boulevard Pinel 69008 Lyon
329,2024.0,neuf,404.3,66.9,C,Après 2010,635.3,69008.0,70 Rue Bataille 69008 Lyon
330,2024.0,neuf,306.6,49.4,C,Après 2010,499.8,69008.0,Rue Général André 69008 Lyon
331,2024.0,neuf,392.0,68.1,C,Après 2010,625.1,69008.0,70 Rue Bataille 69008 Lyon
332,2024.0,neuf,368.7,101.4,C,Après 2010,634.4,69008.0,Avenue Jean Mermoz 69008 Lyon
333,2024.0,neuf,224.9,41.6,C,Après 2010,390.8,69008.0,274 Boulevard Pinel 69008 Lyon
334,2024.0,neuf,92.3,54.5,B,Après 2010,404.3,69008.0,Rue Berthe Morisot 69008 Lyon
335,2024.0,neuf,196.5,61.4,C,Après 2010,507.6,69008.0,72 Rue Bataille 69008 Lyon
336,2024.0,neuf,367.9,66.8,C,Après 2010,594.5,69008.0,274 Boulevard Pinel 69008 Lyon
337,2024.0,neuf,213.1,42.3,C,Après 2010,466.9,69008.0,74 Rue Bataille 69008 Lyon
338,2024.0,neuf,346.3,65.4,C,Après 2010,556.5,69008.0,274 Boulevard Pinel 69008 Lyon
339,2024.0,neuf,211.3,64.0,C,Après 2010,440.7,69008.0,Avenue Jean Mermoz 69008 Lyon
340,2024.0,neuf,348.2,72.7,C,Après 2010,593.5,69008.0,Avenue Jean Mermoz 69008 Lyon
341,2024.0,neuf,297.2,64.9,C,Après 2010,548.2,69008.0,272 Boulevard Pinel 69008 Lyon
342,2024.0,neuf,142.8,32.5,C,Après 2010,366.5,69008.0,72 Rue Bataille 69008 Lyon
343,2024.0,neuf,96.8,26.4,C,Après 2010,299.3,69008.0,72 Rue Bataille 69008 Lyon
344,2024.0,neuf,139.3,34.8,C,Après 2010,372.2,69008.0,76 Rue Bataille 69008 Lyon
345,2024.0,neuf,152.1,60.4,C,Après 2010,374.9,69008.0,Avenue Jean Mermoz 69008 Lyon
346,2024.0,neuf,145.3,32.9,C,Après 2010,367.3,69008.0,74 Rue Bataille 69008 Lyon
347,2024.0,neuf,241.2,63.3,C,Après 2010,504.9,69008.0,272 Boulevard Pinel 69008 Lyon
348,2024.0,neuf,119.3,25.3,C,Après 2010,252.6,69008.0,Rue Général André 69008 Lyon
349,2024.0,neuf,317.2,65.0,C,Après 2010,639.1,69008.0,76 Rue Bataille 69008 Lyon
350,2024.0,neuf,258.6,85.6,B,Après 2010,501.5,69008.0,274 Boulevard Pinel 69008 Lyon
351,2024.0,neuf,310.9,65.0,C,Après 2010,632.8,69008.0,76 Rue Bataille 69008 Lyon
352,2024.0,neuf,386.3,79.3,C,Après 2010,632.6,69008.0,Rue Général André 69008 Lyon
353,2024.0,neuf,259.9,86.1,B,Après 2010,503.6,69008.0,274 Boulevard Pinel 69008 Lyon
354,2024.0,neuf,253.6,63.2,C,Après 2010,568.9,69008.0,72 Rue Bataille 69008 Lyon
355,2024.0,neuf,96.0,26.5,C,Après 2010,299.0,69008.0,72 Rue Bataille 69008 Lyon
356,2024.0,neuf,190.9,61.4,C,Après 2010,415.6,69008.0,Avenue Jean Mermoz 69008 Lyon
357,2024.0,neuf,107.3,55.4,B,Après 2010,421.7,69008.0,Rue Berthe Morisot 69008 Lyon
358,2024.0,neuf,195.1,69.7,B,Après 2010,424.4,69008.0,Rue Général André 69008 Lyon
359,2024.0,neuf,254.9,63.6,C,Après 2010,571.2,69008.0,72 Rue Bataille 69008 Lyon
360,2024.0,neuf,82.3,55.3,B,Après 2010,396.5,69008.0,Rue Berthe Morisot 69008 Lyon
361,2024.0,neuf,334.7,64.3,C,Après 2010,584.6,69008.0,272 Boulevard Pinel 69008 Lyon
362,2024.0,neuf,429.6,83.6,C,Après 2010,691.7,69008.0,70 Rue Bataille 69008 Lyon
363,2024.0,neuf,297.2,64.9,C,Après 2010,548.2,69008.0,272 Boulevard Pinel 69008 Lyon
364,2024.0,neuf,188.6,62.5,C,Après 2010,502.4,69008.0,72 Rue Bataille 69008 Lyon
365,2024.0,neuf,86.3,26.6,C,Après 2010,212.5,69008.0,Avenue Jean Mermoz 69008 Lyon
366,2024.0,neuf,175.3,66.2,C,Après 2010,429.0,69008.0,272 Boulevard Pinel 69008 Lyon
367,2024.0,neuf,628.5,96.1,C,Après 2010,913.6,69008.0,70 Rue Bataille 69008 Lyon
368,2024.0,neuf,288.3,63.2,C,Après 2010,551.7,69008.0,272 Boulevard Pinel 69008 Lyon
369,2024.0,neuf,213.1,42.3,C,Après 2010,466.9,69008.0,74 Rue Bataille 69008 Lyon
370,2024.0,neuf,473.9,92.5,C,Après 2010,778.2,69008.0,272 Boulevard Pinel 69008 Lyon
371,2024.0,neuf,153.9,43.2,C,Après 2010,340.3,69008.0,Avenue Jean Mermoz 69008 Lyon
372,2024.0,neuf,316.1,62.7,C,Après 2010,539.2,69008.0,70 Rue Bataille 69008 Lyon
373,2024.0,neuf,767.5,97.6,C,Après 2010,1055.6,69008.0,70 Rue Bataille 69008 Lyon
374,2024.0,neuf,525.0,99.6,C,Après 2010,807.4,69008.0,Rue Général André 69008 Lyon
375,2024.0,neuf,401.3,96.2,C,Après 2010,787.1,69008.0,74 Rue Bataille 69008 Lyon
376,2024.0,neuf,266.7,61.5,C,Après 2010,481.5,69008.0,Rue Général André 69008 Lyon
377,2024.0,neuf,278.1,66.9,C,Après 2010,509.1,69008.0,70 Rue Bataille 69008 Lyon
378,2024.0,neuf,317.4,90.1,C,Après 2010,582.9,69008.0,Rue Général André 69008 Lyon
379,2024.0,neuf,184.9,60.7,C,Après 2010,383.2,69008.0,Avenue Jean Mermoz 69008 Lyon
380,2024.0,neuf,310.7,61.7,C,Après 2010,617.5,69008.0,74 Rue Bataille 69008 Lyon
381,2024.0,neuf,272.5,64.0,C,Après 2010,592.1,69008.0,76 Rue Bataille 69008 Lyon
382,2024.0,neuf,213.1,42.3,C,Après 2010,466.9,69008.0,74 Rue Bataille 69008 Lyon
383,2024.0,neuf,209.3,75.7,C,Après 2010,481.4,69008.0,272 Boulevard Pinel 69008 Lyon
384,2024.0,neuf,95.6,26.4,C,Après 2010,298.1,69008.0,72 Rue Bataille 69008 Lyon
385,2024.0,neuf,412.0,68.2,C,Après 2010,645.3,69008.0,70 Rue Bataille 69008 Lyon
386,2024.0,neuf,218.6,71.0,B,Après 2010,599.0,69008.0,Rue Berthe Morisot 69008 Lyon
387,2024.0,neuf,226.2,90.2,B,Après 2010,679.2,69008.0,Rue Berthe Morisot 69008 Lyon
388,2024.0,neuf,160.3,45.6,C,Après 2010,429.5,69008.0,72 Rue Bataille 69008 Lyon
389,2024.0,neuf,291.1,88.2,B,Après 2010,535.0,69008.0,Avenue Jean Mermoz 69008 Lyon
390,2024.0,neuf,204.1,62.4,C,Après 2010,420.7,69008.0,Rue Général André 69008 Lyon
391,2024.0,neuf,342.8,69.3,C,Après 2010,571.4,69008.0,Rue Général André 69008 Lyon
392,2024.0,neuf,297.5,61.7,C,Après 2010,604.2,69008.0,74 Rue Bataille 69008 Lyon
393,2024.0,neuf,182.8,42.5,C,Après 2010,363.1,69008.0,70 Rue Bataille 69008 Lyon
394,2024.0,neuf,224.3,41.4,C,Après 2010,389.6,69008.0,274 Boulevard Pinel 69008 Lyon
395,2024.0,neuf,500.3,72.0,C,Après 2010,782.6,69008.0,272 Boulevard Pinel 69008 Lyon
396,2024.0,neuf,247.9,44.6,C,Après 2010,509.7,69008.0,74 Rue Bataille 69008 Lyon
397,2024.0,neuf,386.6,79.0,C,Après 2010,643.4,69008.0,Avenue Jean Mermoz 69008 Lyon
398,2024.0,neuf,288.3,63.2,C,Après 2010,551.7,69008.0,272 Boulevard Pinel 69008 Lyon
399,2024.0,neuf,297.2,76.9,C,Après 2010,541.3,69008.0,274 Boulevard Pinel 69008 Lyon
400,2024.0,neuf,65.6,74.9,A,Après 2010,220.7,69008.0,Rue Berthe Morisot 69008 Lyon
401,2024.0,neuf,309.9,67.2,C,Après 2010,541.3,69008.0,70 Rue Bataille 69008 Lyon
402,2024.0,neuf,7903.0,2221.7,C,Après 2010,15933.0,69008.0,Avenue Jean Mermoz 69008 Lyon
403,2024.0,neuf,425.0,104.3,C,Après 2010,782.0,69008.0,109 Rue Bataille 69008 Lyon
404,2024.0,neuf,395.5,117.4,C,Après 2010,779.1,69008.0,109 Rue Bataille 69008 Lyon
405,2024.0,neuf,529.9,92.1,C,Après 2010,912.9,69008.0,72 Rue Bataille 69008 Lyon
406,2024.0,neuf,642.5,101.3,C,Après 2010,937.4,69008.0,70 Rue Bataille 69008 Lyon
407,2024.0,neuf,357.6,64.5,C,Après 2010,670.7,69008.0,74 Rue Bataille 69008 Lyon
408,2024.0,neuf,303.7,66.1,C,Après 2010,557.2,69008.0,272 Boulevard Pinel 69008 Lyon
409,2024.0,neuf,187.9,60.4,C,Après 2010,410.7,69008.0,Avenue Jean Mermoz 69008 Lyon
410,2024.0,neuf,345.0,64.9,C,Après 2010,554.4,69008.0,274 Boulevard Pinel 69008 Lyon
411,2024.0,neuf,358.5,64.2,C,Après 2010,610.3,69008.0,272 Boulevard Pinel 69008 Lyon
412,2024.0,neuf,295.5,78.8,C,Après 2010,647.5,69008.0,72 Rue Bataille 69008 Lyon
413,2024.0,neuf,333.5,61.7,C,Après 2010,640.2,69008.0,74 Rue Bataille 69008 Lyon
414,2024.0,neuf,206.7,90.2,B,Après 2010,659.7,69008.0,Rue Berthe Morisot 69008 Lyon
415,2024.0,neuf,224.3,41.4,C,Après 2010,389.6,69008.0,274 Boulevard Pinel 69008 Lyon
416,2024.0,neuf,192.0,61.2,C,Après 2010,502.8,69008.0,72 Rue Bataille 69008 Lyon
417,2024.0,neuf,253.1,61.6,C,Après 2010,564.7,69008.0,72 Rue Bataille 69008 Lyon
418,2024.0,neuf,175.3,66.2,C,Après 2010,429.0,69008.0,272 Boulevard Pinel 69008 Lyon
419,2024.0,neuf,206.3,60.1,C,Après 2010,403.5,69008.0,Avenue Jean Mermoz 69008 Lyon
420,2024.0,neuf,284.5,60.0,C,Après 2010,587.5,69008.0,74 Rue Bataille 69008 Lyon
421,2024.0,neuf,248.4,64.3,C,Après 2010,478.4,69008.0,Avenue Jean Mermoz 69008 Lyon
422,2024.0,neuf,217.0,60.3,C,Après 2010,414.6,69008.0,Avenue Jean Mermoz 69008 Lyon
423,2024.0,neuf,71.1,55.3,B,Après 2010,385.3,69008.0,Rue Berthe Morisot 69008 Lyon
424,2024.0,neuf,212.6,42.7,C,Après 2010,393.2,69008.0,70 Rue Bataille 69008 Lyon
425,2024.0,neuf,90.2,91.4,A,Après 2010,264.3,69008.0,Rue Berthe Morisot 69008 Lyon
426,2024.0,neuf,79.3,74.1,A,Après 2010,233.5,69008.0,Rue Berthe Morisot 69008 Lyon
427,2024.0,neuf,409.7,66.4,C,Après 2010,632.6,69008.0,274 Boulevard Pinel 69008 Lyon
428,2024.0,neuf,214.1,64.5,C,Après 2010,532.5,69008.0,72 Rue Bataille 69008 Lyon
429,2024.0,neuf,181.9,45.8,C,Après 2010,451.8,69008.0,72 Rue Bataille 69008 Lyon
430,2024.0,neuf,232.4,65.0,C,Après 2010,552.0,69008.0,72 Rue Bataille 69008 Lyon
431,2024.0,neuf,246.4,60.0,C,Après 2010,464.6,69008.0,70 Rue Bataille 69008 Lyon
432,2024.0,neuf,425.4,77.5,C,Après 2010,776.9,69008.0,76 Rue Bataille 69008 Lyon
433,2024.0,neuf,65.6,74.9,A,Après 2010,220.7,69008.0,Rue Berthe Morisot 69008 Lyon
434,2024.0,neuf,392.9,75.9,C,Après 2010,665.2,69008.0,272 Boulevard Pinel 69008 Lyon
435,2024.0,neuf,307.2,61.0,C,Après 2010,619.6,69008.0,76 Rue Bataille 69008 Lyon
436,2024.0,neuf,183.9,66.8,B,Après 2010,408.2,69008.0,Rue Général André 69008 Lyon
437,2024.0,neuf,217.0,62.4,C,Après 2010,443.5,69008.0,Avenue Jean Mermoz 69008 Lyon
438,2024.0,neuf,233.0,65.9,C,Après 2010,486.1,69008.0,272 Boulevard Pinel 69008 Lyon
439,2024.0,neuf,275.0,60.0,C,Après 2010,578.0,69008.0,74 Rue Bataille 69008 Lyon
440,2024.0,neuf,211.7,64.0,C,Après 2010,441.1,69008.0,Avenue Jean Mermoz 69008 Lyon
441,2024.0,neuf,254.0,66.8,C,Après 2010,478.2,69008.0,Rue Général André 69008 Lyon
442,2024.0,neuf,538.8,95.1,C,Après 2010,932.2,69008.0,76 Rue Bataille 69008 Lyon
443,2024.0,neuf,215.9,60.3,C,Après 2010,413.5,69008.0,Avenue Jean Mermoz 69008 Lyon
444,2024.0,neuf,246.2,62.4,C,Après 2010,559.8,69008.0,72 Rue Bataille 69008 Lyon
445,2024.0,neuf,351.0,76.5,C,Après 2010,700.2,69008.0,76 Rue Bataille 69008 Lyon
446,2024.0,neuf,232.0,64.8,C,Après 2010,551.2,69008.0,72 Rue Bataille 69008 Lyon
447,2024.0,neuf,290.0,41.4,C,Après 2010,455.3,69008.0,274 Boulevard Pinel 69008 Lyon
448,2024.0,neuf,293.5,78.5,C,Après 2010,644.7,69008.0,72 Rue Bataille 69008 Lyon
449,2024.0,neuf,90.2,91.4,A,Après 2010,264.3,69008.0,Rue Berthe Morisot 69008 Lyon
450,2024.0,neuf,391.0,80.3,C,Après 2010,621.8,69008.0,Avenue Jean Mermoz 69008 Lyon
451,2024.0,neuf,211.5,64.0,C,Après 2010,440.9,69008.0,Avenue Jean Mermoz 69008 Lyon
452,2024.0,neuf,245.9,62.5,C,Après 2010,468.7,69008.0,70 Rue Bataille 69008 Lyon
453,2024.0,neuf,423.5,114.3,B,Après 2010,794.3,69008.0,109 Rue Bataille 69008 Lyon
454,2024.0,neuf,440.3,66.3,C,Après 2010,658.5,69008.0,274 Boulevard Pinel 69008 Lyon
455,2024.0,neuf,95.6,26.4,C,Après 2010,298.1,69008.0,72 Rue Bataille 69008 Lyon
456,2024.0,neuf,469.6,64.9,C,Après 2010,669.5,69008.0,274 Boulevard Pinel 69008 Lyon
457,2024.0,neuf,605.6,99.1,C,Après 2010,896.5,69008.0,70 Rue Bataille 69008 Lyon
458,2024.0,neuf,235.2,68.5,C,Après 2010,510.1,69008.0,272 Boulevard Pinel 69008 Lyon
459,2024.0,neuf,153.8,48.7,C,Après 2010,345.2,69008.0,Rue Général André 69008 Lyon
460,2024.0,neuf,208.9,41.8,C,Après 2010,387.2,69008.0,70 Rue Bataille 69008 Lyon
461,2024.0,neuf,280.7,82.8,C,Après 2010,641.9,69008.0,72 Rue Bataille 69008 Lyon
462,2024.0,neuf,84.0,74.7,A,Après 2010,238.9,69008.0,Rue Berthe Morisot 69008 Lyon
463,2024.0,neuf,615.2,158.1,C,Après 2010,1016.3,69008.0,Avenue Jean Mermoz 69008 Lyon
464,2024.0,neuf,213.8,44.2,C,Après 2010,474.3,69008.0,74 Rue Bataille 69008 Lyon
465,2024.0,neuf,218.5,59.5,C,Après 2010,435.7,69008.0,70 Rue Bataille 69008 Lyon
466,2024.0,neuf,240.2,61.4,C,Après 2010,551.4,69008.0,72 Rue Bataille 69008 Lyon
467,2024.0,neuf,5809.0,1577.2,C,Après 2010,12519.0,69008.0,Avenue Jean Mermoz 69008 Lyon
468,2024.0,neuf,295.0,68.0,C,Après 2010,621.5,69008.0,72 Rue Bataille 69008 Lyon
469,2024.0,neuf,227.8,61.7,C,Après 2010,453.0,69008.0,Avenue Jean Mermoz 69008 Lyon
470,2024.0,neuf,207.5,74.2,B,Après 2010,455.5,69008.0,Avenue Jean Mermoz 69008 Lyon
471,2024.0,neuf,169.9,44.0,C,Après 2010,433.4,69008.0,72 Rue Bataille 69008 Lyon
472,2024.0,neuf,285.0,79.0,C,Après 2010,637.3,69008.0,72 Rue Bataille 69008 Lyon
473,2024.0,neuf,126.3,45.2,C,Après 2010,295.6,69008.0,Avenue Jean Mermoz 69008 Lyon
474,2024.0,neuf,225.0,59.5,C,Après 2010,442.3,69008.0,70 Rue Bataille 69008 Lyon
475,2024.0,neuf,160.6,30.1,C,Après 2010,377.3,69008.0,76 Rue Bataille 69008 Lyon
476,2024.0,neuf,236.2,64.3,C,Après 2010,440.4,69008.0,Avenue Jean Mermoz 69008 Lyon
477,2024.0,neuf,95.6,26.4,C,Après 2010,298.1,69008.0,72 Rue Bataille 69008 Lyon
478,2024.0,neuf,245.5,70.7,C,Après 2010,578.4,69008.0,72 Rue Bataille 69008 Lyon
479,2024.0,neuf,1824.0,900.0,B,Après 2010,6413.0,69008.0,Rue Berthe Morisot 69008 Lyon
480,2024.0,neuf,229.3,63.9,C,Après 2010,546.2,69008.0,72 Rue Bataille 69008 Lyon
481,2024.0,neuf,194.5,44.2,C,Après 2010,412.0,69008.0,272 Boulevard Pinel 69008 Lyon
482,2024.0,neuf,175.3,66.2,C,Après 2010,429.0,69008.0,272 Boulevard Pinel 69008 Lyon
483,2024.0,neuf,292.5,60.6,C,Après 2010,511.6,69008.0,70 Rue Bataille 69008 Lyon
484,2024.0,neuf,333.9,65.0,C,Après 2010,655.8,69008.0,76 Rue Bataille 69008 Lyon
485,2024.0,neuf,282.9,63.2,C,Après 2010,598.2,69008.0,72 Rue Bataille 69008 Lyon
486,2024.0,neuf,352.6,79.0,C,Après 2010,609.4,69008.0,Avenue Jean Mermoz 69008 Lyon
487,2024.0,neuf,249.8,32.0,D,Après 2010,728.1,69008.0,70 Rue Bataille 69008 Lyon
488,2024.0,neuf,180.0,43.7,C,Après 2010,444.1,69008.0,76 Rue Bataille 69008 Lyon
489,2024.0,neuf,333.9,77.5,C,Après 2010,685.4,69008.0,76 Rue Bataille 69008 Lyon
490,2024.0,neuf,259.4,66.7,C,Après 2010,483.5,69008.0,Rue Général André 69008 Lyon
491,2024.0,neuf,169.1,64.1,B,Après 2010,373.0,69008.0,Avenue Jean Mermoz 69008 Lyon
492,2024.0,neuf,248.3,63.3,C,Après 2010,512.0,69008.0,272 Boulevard Pinel 69008 Lyon
493,2024.0,neuf,143.3,32.2,C,Après 2010,367.1,69008.0,76 Rue Bataille 69008 Lyon
494,2024.0,neuf,206.3,60.0,C,Après 2010,403.4,69008.0,Avenue Jean Mermoz 69008 Lyon
495,2024.0,neuf,303.6,69.1,C,Après 2010,515.8,69008.0,Avenue Jean Mermoz 69008 Lyon
496,2024.0,neuf,168.3,43.2,C,Après 2010,354.7,69008.0,Avenue Jean Mermoz 69008 Lyon
497,2024.0,neuf,274.4,41.8,C,Après 2010,440.7,69008.0,274 Boulevard Pinel 69008 Lyon
498,2024.0,neuf,399.7,62.8,C,Après 2010,662.2,69008.0,272 Boulevard Pinel 69008 Lyon
499,2024.0,neuf,66.3,52.7,A,Après 2010,195.8,69008.0,Rue Berthe Morisot 69008 Lyon
500,2024.0,neuf,310.4,70.3,C,Après 2010,642.5,69008.0,72 Rue Bataille 69008 Lyon
501,2024.0,neuf,118.4,45.2,C,Après 2010,287.7,69008.0,Avenue Jean Mermoz 69008 Lyon
502,2024.0,neuf,285.8,64.6,C,Après 2010,538.3,69008.0,272 Boulevard Pinel 69008 Lyon
503,2024.0,neuf,187.2,90.2,B,Après 2010,640.2,69008.0,Rue Berthe Morisot 69008 Lyon
504,2024.0,neuf,296.4,68.9,C,Après 2010,627.7,69008.0,76 Rue Bataille 69008 Lyon
505,2024.0,neuf,196.4,66.2,C,Après 2010,450.1,69008.0,272 Boulevard Pinel 69008 Lyon
506,2024.0,neuf,112.0,42.5,C,Après 2010,287.9,69008.0,Rue Général André 69008 Lyon
507,2024.0,neuf,229.3,63.9,C,Après 2010,546.2,69008.0,72 Rue Bataille 69008 Lyon
508,2024.0,neuf,170.5,64.1,B,Après 2010,374.3,69008.0,Avenue Jean Mermoz 69008 Lyon
509,2024.0,neuf,112.9,91.4,A,Après 2010,287.1,69008.0,Rue Berthe Morisot 69008 Lyon
510,2024.0,neuf,214.0,60.1,C,Après 2010,411.2,69008.0,Avenue Jean Mermoz 69008 Lyon
